id,facebook_id,page_name,page_type
20294,178630678865794,HomeAway,company
7711,1655902584658058,Comcast,company
14178,27449926402,L'OCCITANE en Provence,company
14470,161524103882381,Toblerone,company
19228,252886564789148,NESCAFÉ Dolce Gusto Nederland,company
15789,135480073172311,Frank's RedHot,company
18226,173362599415940,5th Battalion 5th Air Defense Artillery Regiment,government
14777,258792663574,"1-2 SBCT, 7th Infantry Division",government
17612,201649866525092,47th Combat Support Hospital,government
15716,256449291072676,Army Dental Corps Chief,government
19649,174913999331437,Operation Live Well,government
13821,1484720555073149,ATF,government
17010,213049656012,U.S. Coast Guard Southeast,government
16075,232779790392,O'Reilly Auto Parts,company
15403,127826510590168,Sarasota Police Department,government
14009,313306882222,UniNovelas,tvshow
17140,90540788579,Roaming Hunger,company
18418,7147999873,El Gordo y La Flaca,tvshow
22421,38679543682,Michigan Department of Agriculture & Rural Development - MDARD,government
6696,457884324302031,New York State Department of Taxation and Finance,government
21284,30241452846,Neiman Marcus,company
16085,182543300694,National Cemetery Administration (NCA) U.S. Department of Veterans Affairs,government
20875,120000351366783,Hawaii Five-0,tvshow
11916,6934857868,Mike Huckabee,politician
17088,104478362944433,Marriott Careers,company
18810,11052154359,Senate GOP,government
15858,88917718547,House Democrats,government
14359,115511161824582,Firestone Tires,company
16287,75233933923,AppFolio,company
17208,8409118252,NVIDIA,company
20383,62701299858,Xerox,company
19991,8338596957,Champs Sports,company
20868,45496659568,Choice Hotels,company
11751,148972458509943,Buondi,company
13992,10416136305,Party City,company
13149,105447902844606,CDC National Environmental Public Health Tracking Network,government
3867,125197434170426,Washington Department of Ecology,government
14696,145424508823830,"Ambassade des Etats-Unis Conakry, Guinée",government
16520,82028983517,U.S. Department of State: Virtual Student Federal Service,government
10967,146328372149587,U.S. Embassy Ghana,government
22405,60367306581,American Center New Delhi,government
9532,105735272820062,ABC Landline,tvshow
11336,448977775133103,Mt. Baker-Snoqualmie National Forest - US Forest Service,government
5843,108364629181361,USAID/Georgia,government
8879,199893476843,Health Resources and Services Administration (HRSA),government
14346,116740905070811,Portsmouth Naval Shipyard,government
21351,542962552402896,Maryland Department of Agriculture,government
22112,101287328879,City of Cape Girardeau Municipal Government,government
21588,350562875012730,U.S. Energy Information Administration,government
5623,295244477186154,NOAA Marine Operations Center-Pacific,government
10240,229865993696537,Oregon Department of Agriculture,government
18949,112540168769210,National Center for Complementary and Integrative Health,government
5228,174669949315709,U.S. Embassy India,government
12500,263981990188,The U.S. Mission to the European Union - USEU Brussels,government
21817,61768923495,48 Hours,tvshow
9694,510054722400063,Camelia la Texana,tvshow
13012,144603945583491,Switched at Birth,tvshow
18421,144253865742989,Whose Line Is It Anyway?,tvshow
18420,690113227707019,Murder in the First,tvshow
8488,435897943089567,Crossbones,tvshow
13991,465830233481327,Cedar Cove TV,tvshow
10077,273205832741739,Crafty Men,tvshow
18599,870578036331695,The Brink,tvshow
7312,1422114348094484,Dr. Ken,tvshow
15505,440245866115611,Benched,tvshow
11182,211192732352484,Reckless,tvshow
18018,221229491408419,Welcome to Sweden,tvshow
18686,422365237925267,Blood & Oil,tvshow
18439,404365609652922,The Haves and the Have Nots,tvshow
20649,408033496001493,The Expanse,tvshow
11744,839675356087900,Close Up with the Hollywood Reporter,tvshow
16637,108947485802136,Apex by Sunglass Hut,company
13274,287147551397930,American Tourister,company
22174,428474150550806,Disney World Passholders,company
18985,205757452769482,RBC,company
22125,99758046345,City of Minneapolis Government,government
16193,490649327614320,NSW SES Auburn Unit,government
13508,202953729743607,9 News Darwin,tvshow
12872,247062522139479,Nikki Boyd MP,politician
15970,284415475037992,NSW SES Burwood Unit,government
10530,122611194457712,Israel en Costa Rica,government
20180,216536401700443,Cr Ryan Murphy,politician
11324,412821402124683,Steve Georganas,politician
7311,363184810447890,Jarrod Bleijie MP,politician
17377,206025296103160,Strathfield State Emergency Service (SES),government
19588,662192220570109,NSW SES Dungog Unit,government
13439,150561331741,Department of Health,government
17215,132262284925,Miami-Dade Police Department,government
19315,279534235540672,Veterans Crisis Line,government
21998,88660114244,Michigan Department of Natural Resources,government
16944,10436723215,Aquafina,company
11091,226210594767,francesca's,company
12893,282793631781788,The Client List,tvshow
16374,339982796045178,Devious Maids,tvshow
2416,65102420955,NYS  Department of Environmental Conservation,government
3589,9023924452,Seinfeld,tvshow
6510,49249798825,Hung,tvshow
15074,40373497138,Salesforce Marketing Cloud,company
18819,601163706652420,Niels Annen,politician
16692,424428710903598,Jason Azzopardi,politician
10883,15551069306,207,tvshow
17450,245231241168,The Aaron Harber Show,tvshow
17204,118178481554693,100th Army Band,government
4146,126249994142254,Crock-Pot Slow Cooker,company
17491,164669790210094,WD,company
20830,374891576572,WD,company
15508,260563664024105,WD,company
21560,346684257828,City of Tacoma Government,government
8890,190638967645704,Maersk Group,company
20026,9351652533,Maria Cantwell,politician
22428,33808471363,"Indigo, Chapters and Coles",company
20076,104139506312495,Swamp People on History,tvshow
22213,401634776513910,Crunch Türkiye,company
15908,1513181372266129,Sunnyside on City,tvshow
11603,107070952670430,"下港的囝仔, 蔡金晏",politician
14215,773183982773086,Life In Pieces,tvshow
7849,170600623004155,Grand Hyatt,company
13691,389868724395273,Optimum,company
21513,302692169112,My Generation,tvshow
16919,224664467587534,Ohio Department of Public Safety,government
21315,100599516754810,Maryland State Highway Administration,government
21068,214251361923264,AFN United Kingdom,government
17163,1489102498022553,Combined Joint Task Force - Operation Inherent Resolve - عملية العزم الصلب,government
21573,203625986324038,"City of Oldsmar, FL - Government",government
10789,198497172341,"\"2nd Brigade Combat Team \"\"STRIKE\"\"\"",government
22252,174788155866586,U.S. Army School of Music,government
14597,158292477548576,82nd Airborne Division Sustainment Brigade,government
16508,1480426658905357,Train Advise Assist Command-East,government
15649,127053706194,Australian Army,government
20621,151375774935952,CECOM,government
18805,169192563136219,Maryland Emergency Management Agency (MEMA),government
19598,51500251811,Arby's,company
17376,204687722226,Florida National Guard,government
19575,66864471962,NOAA Commissioned Officer Corps,government
19623,110061129097255,NOAA Office of Ocean Exploration and Research,government
9974,109934859088441,US National Weather Service Tallahassee Florida,government
14824,143730422360714,US National Weather Service Mobile Alabama,government
17691,211794935532195,GOES-R (Geostationary Operational Environmental Satellite - R Series),government
10246,130918506984758,US National Weather Service Columbia South Carolina,government
11430,119845984764647,US National Weather Service Medford Oregon,government
14825,150602905004684,US National Weather Service Corpus Christi Texas,government
12459,1070152519683809,NOAA Coast Survey,government
7276,114962151854993,Chase,tvshow
14693,306502609381651,CenturyLink Prism TV,company
16816,270431402967189,Benny Engelbrecht,politician
17874,50689002652,Lunkerville,tvshow
18203,159396544106561,The Handmade Home,company
22005,38617339022,Jason Hewlett,company
18821,76613428183,Community,tvshow
20456,439444026222979,The Jason Show,tvshow
14296,64386671720,Kenny Powers of Eastbound & Down,tvshow
14157,137698836259536,Offspring on Ten,tvshow
22144,80261010635,MasterChef Australia,tvshow
7989,293974924171,NZSale,company
19187,364767333636891,Buyinvite NZ,company
18363,66533446146,Spartacus,tvshow
18438,10747695798,Big Love,tvshow
18694,6798562721,Breaking Bad,tvshow
19621,693029617393698,Gotham,tvshow
16854,125938460770575,Boardwalk Empire,tvshow
18842,303053920070,MAGTF Training Command/Marine Corps Air Ground Combat Center at 29 Palms,government
21561,124200754261203,Air Transat,company
16606,182378020406,Tahiti Tourisme,company
11959,263850407004407,Visit The USA,company
14986,268896273476674,"Naturally, Danny Seo",tvshow
21776,298984183494895,Joint Base Myer-Henderson Hall Retention,government
21948,106793452698275,Fort Rucker MWR,government
7633,440904056093002,The Bachelor Canada,tvshow
16618,46370758585,Food and Agriculture Organization of the United Nations (FAO),government
11118,143934092312377,Israele nel Vaticano,government
8163,884674988236181,Talent Garden,company
18043,591766607548030,Disney,company
18193,393406190702625,Cinnamon Toast Crunch,company
15175,357849930968679,Nutella,company
17823,115141795171336,Decameron El Salvador,company
10752,130232890391311,Nutella,company
16501,28960537848,Tic Tac,company
17490,200060813363243,American Horror Story,tvshow
12140,24384473871,Glenn Thibeault,politician
4496,36971033517,Cole Haan,company
17681,167382600337,Tony Awards,tvshow
5741,117420464947628,Seattle's Best Coffee,company
12506,113897213765,Oracle,company
9497,1567187933555959,DC's Legends of Tomorrow,tvshow
4517,374781015962594,The Originals,tvshow
7531,828593927231401,Significant Mother,tvshow
17304,99684763159,THE JELLY BEAN FACTORY,company
7877,15188122178,The Hamilton Collection,company
21081,334679372000,Premios Billboard,tvshow
16372,108791970668,VIVIANA EN TU COCINA,tvshow
11227,17182384243,Barneys New York,company
16949,321527857696,REDValentino,company
22466,1651527995097082,dubdub Stories,company
20960,11465191261,JPMorgan Chase & Co.,company
21397,112062492177514,Franklin & Bash,tvshow
10773,783185821858634,The Marvelous Mrs. Maisel,tvshow
21053,100805876641920,Türk Hava Yolları,company
21229,90430042759,Turkish Airlines,company
11450,38058951448,SoBe,company
17827,130398090349592,Tostitos,company
6581,175519589167240,대한민국 환경부,government
13104,146365345394271,"U.S. Army Corps of Engineers, Chicago District",government
12952,146805835404387,70th BSB Official,government
12842,61118583543,US Army Combat Readiness Center,government
9318,121596047856082,"1st Battalion, 8th Cavalry Regiment, 2nd Armored Brigade Combat Team",government
11347,173612592693716,대한민국 국방부,government
11123,111395912253246,8th Army Band,government
13409,416777451772344,Pacific Armies Chiefs Conference/ Pacific Armies Management Seminar,government
9526,528435147205964,Hanuman Guardian,government
12524,86506442610,Fort Leavenworth,government
14956,123745617685481,Exercise Cobra Gold,government
13488,192682367425227,Wilkes-Barre Township Police Department,government
12280,39878083109,US Embassy Brussels,government
7565,39709882668,Pennsylvania Trails of History,government
19308,265766570121909,Pennsylvania Game Commission,government
6249,335206893336216,Pennsylvania Department of Conservation and Natural Resources,government
7731,102867543101130,New Jersey State Police,government
8631,113497895354379,Fort Worth Police Department,government
14545,92994316133,Anaheim Police Department,government
7843,119739537895,Vermont State Police,government
19772,129315007226341,"Springfield, MO Police Department",government
6512,103085949733551,Fairfax County Police Department,government
14961,91556588530,Tucson Police Department,government
19020,7750605107,Burn Notice,tvshow
5424,231988623523365,The North Face,company
19799,131920556843567,GORE-TEX® Products,company
20916,103978335526,G-Sport/G-MAX - Mest Sport for Pengene,company
12373,107020502732273,The North Face,company
13678,100932689130,blacks.co.uk,company
8032,34888244242,SSENSE,company
4655,129889047033219,Breakfast Television Toronto,tvshow
16437,64265960497,Real Housewives of New York City,tvshow
14194,428531517203249,Eric Garcetti,politician
17617,91085392297,Country Inns & Suites By Carlson,company
